,success,method,level,cost,exploredNodes,frontierNodes,runtime
163,True,dfs,level3.txt,14,102,9,0.0009989738464355469
164,True,dfs,level3.txt,14,102,9,0.0010001659393310547
165,True,dfs,level3.txt,14,102,9,0.0009999275207519531
166,True,dfs,level3.txt,14,102,9,0.0010004043579101562
167,True,dfs,level3.txt,14,102,9,0.0019989013671875
168,True,dfs,level3.txt,14,102,9,0.0010008811950683594
169,True,dfs,level3.txt,14,102,9,0.0009999275207519531
170,True,dfs,level3.txt,14,102,9,0.0009999275207519531
171,True,dfs,level3.txt,14,102,9,0.0009999275207519531
172,True,dfs,level3.txt,14,102,9,0.0009999275207519531
173,True,dfs,level3.txt,14,102,9,0.0009999275207519531
174,True,dfs,level3.txt,14,102,9,0.0010006427764892578
175,True,dfs,level3.txt,14,102,9,0.0010006427764892578
176,True,dfs,level3.txt,14,102,9,0.0
177,True,dfs,level3.txt,14,102,9,0.0
178,True,dfs,level3.txt,14,102,9,0.0009992122650146484
179,True,dfs,level3.txt,14,102,9,0.0010001659393310547
180,True,bfs,level3.txt,10,136,43,0.0010001659393310547
181,True,bfs,level3.txt,10,136,43,0.0010006427764892578
182,True,bfs,level3.txt,10,136,43,0.0019979476928710938
183,True,bfs,level3.txt,10,136,43,0.001001119613647461
184,True,bfs,level3.txt,10,136,43,0.0009999275207519531
185,True,bfs,level3.txt,10,136,43,0.0009999275207519531
186,True,bfs,level3.txt,10,136,43,0.0010004043579101562
187,True,bfs,level3.txt,10,136,43,0.0
188,True,bfs,level3.txt,10,136,43,0.0
189,True,bfs,level3.txt,10,136,43,0.0009999275207519531
190,True,bfs,level3.txt,10,136,43,0.0010004043579101562
191,True,bfs,level3.txt,10,136,43,0.0009999275207519531
192,True,bfs,level3.txt,10,136,43,0.0010004043579101562
193,True,bfs,level3.txt,10,136,43,0.0020003318786621094
194,True,bfs,level3.txt,10,136,43,0.0010004043579101562
195,True,bfs,level3.txt,10,136,43,0.0
196,True,bfs,level3.txt,10,136,43,0.0009996891021728516
197,True,bfs,level3.txt,10,136,43,0.0010001659393310547
198,True,bfs,level3.txt,10,136,43,0.0010013580322265625
199,True,bfs,level3.txt,10,136,43,0.0009987354278564453
240,True,dfs,level4.txt,2912,106160,1409,1.2331342697143555
241,True,dfs,level4.txt,2912,106160,1409,1.2689461708068848
242,True,dfs,level4.txt,2912,106160,1409,1.3443264961242676
243,True,dfs,level4.txt,2912,106160,1409,1.2053487300872803
244,True,dfs,level4.txt,2912,106160,1409,1.3452367782592773
245,True,dfs,level4.txt,2912,106160,1409,1.2300658226013184
246,True,dfs,level4.txt,2912,106160,1409,1.2053935527801514
247,True,dfs,level4.txt,2912,106160,1409,1.2610805034637451
248,True,dfs,level4.txt,2912,106160,1409,1.3312129974365234
249,True,dfs,level4.txt,2912,106160,1409,1.279700756072998
250,True,dfs,level4.txt,2912,106160,1409,1.2193949222564697
251,True,dfs,level4.txt,2912,106160,1409,1.2608282566070557
252,True,dfs,level4.txt,2912,106160,1409,1.328284502029419
253,True,dfs,level4.txt,2912,106160,1409,1.231518268585205
254,True,dfs,level4.txt,2912,106160,1409,1.2658123970031738
255,True,dfs,level4.txt,2912,106160,1409,1.3263046741485596
256,True,dfs,level4.txt,2912,106160,1409,1.2084858417510986
257,True,dfs,level4.txt,2912,106160,1409,1.346975564956665
258,True,dfs,level4.txt,2912,106160,1409,1.1995956897735596
259,True,dfs,level4.txt,2912,106160,1409,1.334498405456543
260,True,bfs,level4.txt,60,112694,1732,1.4094932079315186
261,True,bfs,level4.txt,60,112694,1732,1.424539566040039
262,True,bfs,level4.txt,60,112694,1732,1.3416023254394531
263,True,bfs,level4.txt,60,112694,1732,1.4659953117370605
264,True,bfs,level4.txt,60,112694,1732,1.4166791439056396
265,True,bfs,level4.txt,60,112694,1732,1.6428773403167725
266,True,bfs,level4.txt,60,112694,1732,1.5356967449188232
267,True,bfs,level4.txt,60,112694,1732,1.6042323112487793
268,True,bfs,level4.txt,60,112694,1732,1.634113073348999
269,True,bfs,level4.txt,60,112694,1732,2.5790324211120605
270,True,bfs,level4.txt,60,112694,1732,2.20196795463562
271,True,bfs,level4.txt,60,112694,1732,2.5253310203552246
272,True,bfs,level4.txt,60,112694,1732,1.5220534801483154
273,True,bfs,level4.txt,60,112694,1732,2.1491353511810303
274,True,bfs,level4.txt,60,112694,1732,1.87459397315979
275,True,bfs,level4.txt,60,112694,1732,1.5858685970306396
276,True,bfs,level4.txt,60,112694,1732,1.5692238807678223
277,True,bfs,level4.txt,60,112694,1732,2.3447887897491455
278,True,bfs,level4.txt,60,112694,1732,1.797555923461914
279,True,bfs,level4.txt,60,112694,1732,1.6730413436889648
320,False,dfs,level5.txt,0,17,0,0.0009999275207519531
321,False,dfs,level5.txt,0,17,0,0.0010004043579101562
322,False,dfs,level5.txt,0,17,0,0.0
323,False,dfs,level5.txt,0,17,0,0.0010089874267578125
324,False,dfs,level5.txt,0,17,0,0.0009913444519042969
325,False,dfs,level5.txt,0,17,0,0.0
326,False,dfs,level5.txt,0,17,0,0.0
327,False,dfs,level5.txt,0,17,0,0.001001596450805664
328,False,dfs,level5.txt,0,17,0,0.0
329,False,dfs,level5.txt,0,17,0,0.0010051727294921875
330,False,dfs,level5.txt,0,17,0,0.0
331,False,dfs,level5.txt,0,17,0,0.0
332,False,dfs,level5.txt,0,17,0,0.0009970664978027344
333,False,dfs,level5.txt,0,17,0,0.0
334,False,dfs,level5.txt,0,17,0,0.0
335,False,dfs,level5.txt,0,17,0,0.0009999275207519531
336,False,dfs,level5.txt,0,17,0,0.0
337,False,dfs,level5.txt,0,17,0,0.0009999275207519531
338,False,dfs,level5.txt,0,17,0,0.0
339,False,dfs,level5.txt,0,17,0,0.0
340,False,bfs,level5.txt,0,17,0,0.0
341,False,bfs,level5.txt,0,17,0,0.0010013580322265625
342,False,bfs,level5.txt,0,17,0,0.0
343,False,bfs,level5.txt,0,17,0,0.0
344,False,bfs,level5.txt,0,17,0,0.0
345,False,bfs,level5.txt,0,17,0,0.0
346,False,bfs,level5.txt,0,17,0,0.001003265380859375
347,False,bfs,level5.txt,0,17,0,0.0009965896606445312
348,False,bfs,level5.txt,0,17,0,0.0
349,False,bfs,level5.txt,0,17,0,0.0
350,False,bfs,level5.txt,0,17,0,0.0
351,False,bfs,level5.txt,0,17,0,0.0
352,False,bfs,level5.txt,0,17,0,0.0
353,False,bfs,level5.txt,0,17,0,0.000997304916381836
354,False,bfs,level5.txt,0,17,0,0.0
355,False,bfs,level5.txt,0,17,0,0.0
356,False,bfs,level5.txt,0,17,0,0.0010004043579101562
357,False,bfs,level5.txt,0,17,0,0.0
358,False,bfs,level5.txt,0,17,0,0.0
359,False,bfs,level5.txt,0,17,0,0.0
